owner_url,member_since,member_definitions,member_kudos,member_activity_count
https://cardano.ideascale.com/a/member/drakemonroe/3055594-48088,"Member since Wednesday, 16 September 2020 20:06","Teacher, Other/Prefer not to say",347,494
https://cardano.ideascale.com/a/member/Dominik-Tilman/3073949-48088,"Member since Thursday, 4 March 2021 17:16","Entrepreneur, Marketing professional",146,242
https://cardano.ideascale.com/a/member/Dominik-Tilman/3073949-48088,"Member since Thursday, 4 March 2021 17:16","Entrepreneur, Marketing professional",146,242
https://cardano.ideascale.com/a/member/Rodes/3111158-48088,"Member since Wednesday, 3 November 2021 06:42","Entrepreneur, Teacher",2,15
https://cardano.ideascale.com/a/member/Timothy-Vang/3110693-48088,"Member since Friday, 29 October 2021 11:23","Developer, Entrepreneur, Community manager",3,14
https://cardano.ideascale.com/a/member/gabrielecolini01/3096917-48088,"Member since Thursday, 22 July 2021 12:51",Other/Prefer not to say,2,6
https://cardano.ideascale.com/a/member/bmwstbill/3094993-48088,"Member since Friday, 2 July 2021 15:04",Teacher,1,12
https://cardano.ideascale.com/a/member/David/3056493-48088,"Member since Friday, 18 September 2020 01:38","Entrepreneur, Marketing professional",3,26
https://cardano.ideascale.com/a/member/Buru/3110587-48088,"Member since Thursday, 28 October 2021 15:42",Developer,0,5
https://cardano.ideascale.com/a/member/Victor-Moreira/3104500-48088,"Member since Tuesday, 7 September 2021 13:29",Developer,0,9
https://cardano.ideascale.com/a/member/brucegr33n33/3110227-48088,"Member since Sunday, 24 October 2021 07:50",Developer,0,11
https://cardano.ideascale.com/a/member/patrick-gleeson/3110077-48088,"Member since Thursday, 21 October 2021 18:11","Entrepreneur, Marketing professional",1,15
https://cardano.ideascale.com/a/member/Richard-Malone/3086293-48088,"Member since Wednesday, 28 April 2021 18:21",Entrepreneur,1,2
https://cardano.ideascale.com/a/member/Wlodek-Sass/3104897-48088,"Member since Saturday, 11 September 2021 02:25",Developer,0,22
https://cardano.ideascale.com/a/member/akyar-ozgur/3075744-48088,"Member since Saturday, 6 March 2021 13:34","Entrepreneur, Community manager, Teacher",7,49
https://cardano.ideascale.com/a/member/DTPT-Creator/3108118-48088,"Member since Wednesday, 6 October 2021 14:24",Developer,2,12
https://cardano.ideascale.com/a/member/Jan-Doe/3106714-48088,"Member since Sunday, 26 September 2021 12:08",Other/Prefer not to say,0,19
https://cardano.ideascale.com/a/member/Chris/3109760-48088,"Member since Saturday, 16 October 2021 23:09","Developer, Entrepreneur",1,15
https://cardano.ideascale.com/a/member/raghu-thakur/3109236-48088,"Member since Monday, 11 October 2021 19:46","Entrepreneur, Marketing professional",5,10
https://cardano.ideascale.com/a/member/nichols-m-eric/3109477-48088,"Member since Wednesday, 13 October 2021 17:52",Other/Prefer not to say,0,2
https://cardano.ideascale.com/a/member/Alexandru-Hamza-lup/3109270-48088,"Member since Monday, 11 October 2021 23:09","Entrepreneur, Community manager",1,7
https://cardano.ideascale.com/a/member/Danielle-Pinon/3104895-48088,"Member since Saturday, 11 September 2021 01:51",Entrepreneur,0,2
https://cardano.ideascale.com/a/member/Louis-Waweru/3105516-48088,"Member since Thursday, 16 September 2021 03:40","Developer, Entrepreneur, Stakepool operator, Other/Prefer not to say",0,32
https://cardano.ideascale.com/a/member/Timilehin-Alabi/3101908-48088,"Member since Monday, 23 August 2021 23:07",Entrepreneur,1,9
https://cardano.ideascale.com/a/member/Patrick-Sanchez/3108469-48088,"Member since Thursday, 7 October 2021 21:09","Developer, Entrepreneur",2,6
https://cardano.ideascale.com/a/member/zahmed/3092394-48088,"Member since Tuesday, 8 June 2021 13:22","Developer, Entrepreneur",0,17
https://cardano.ideascale.com/a/member/Mbusi-nyathi/3108174-48088,"Member since Wednesday, 6 October 2021 21:41",Entrepreneur,1,6
https://cardano.ideascale.com/a/member/robert-daggar/3082878-48088,"Member since Wednesday, 7 April 2021 01:08","Developer, Entrepreneur, Stakepool operator",0,6
https://cardano.ideascale.com/a/member/Morgan-Lafinier/3108193-48088,"Member since Thursday, 7 October 2021 00:57",Entrepreneur,1,17
https://cardano.ideascale.com/a/member/Soldiersanz/3108172-48088,"Member since Wednesday, 6 October 2021 21:29",Developer,1,5
https://cardano.ideascale.com/a/member/lsnxala/3103314-48088,"Member since Sunday, 29 August 2021 01:02","Entrepreneur, Other/Prefer not to say",8,10
https://cardano.ideascale.com/a/member/Simon/3107412-48088,"Member since Friday, 1 October 2021 20:36","Entrepreneur, Community manager",1,6
https://cardano.ideascale.com/a/member/adminadadex/3107348-48088,"Member since Friday, 1 October 2021 06:37",Developer,32,25
https://cardano.ideascale.com/a/member/raularellano420/3106500-48088,"Member since Friday, 24 September 2021 18:38",Entrepreneur,3,24
https://cardano.ideascale.com/a/member/Oswald-Lenaic-HOUNKPATIN/3106156-48088,"Member since Tuesday, 21 September 2021 16:03",Entrepreneur,3,23
https://cardano.ideascale.com/a/member/Heritagemasterbuilders/3106884-48088,"Member since Monday, 27 September 2021 14:38",Other/Prefer not to say,0,8
https://cardano.ideascale.com/a/member/youribenoiston/3106657-48088,"Member since Sunday, 26 September 2021 00:01",Entrepreneur,0,15
https://cardano.ideascale.com/a/member/Yotuel-Garcia/3106699-48088,"Member since Sunday, 26 September 2021 08:11","Developer, Entrepreneur",3,2
https://cardano.ideascale.com/a/member/mickzerofive/3106685-48088,"Member since Sunday, 26 September 2021 04:19","Developer, Entrepreneur, Community manager, Teacher",0,24
https://cardano.ideascale.com/a/member/drakemonroe/3055594-48088,"Member since Wednesday, 16 September 2020 20:06","Teacher, Other/Prefer not to say",347,494
https://cardano.ideascale.com/a/member/chriskellerracing/3106094-48088,"Member since Monday, 20 September 2021 19:52","Developer, Entrepreneur, Marketing professional, Community manager, Teacher",4,63
https://cardano.ideascale.com/a/member/Rich-St-Germain/3099363-48088,"Member since Friday, 13 August 2021 12:29",Entrepreneur,3,13
https://cardano.ideascale.com/a/member/David-Warlow/3105085-48088,"Member since Monday, 13 September 2021 02:07",Other/Prefer not to say,3,14
https://cardano.ideascale.com/a/member/chriskellerracing/3106094-48088,"Member since Monday, 20 September 2021 19:52","Developer, Entrepreneur, Marketing professional, Community manager, Teacher",4,63
https://cardano.ideascale.com/a/member/Kamil/3106096-48088,"Member since Monday, 20 September 2021 20:35",Entrepreneur,0,2
https://cardano.ideascale.com/a/member/chriskellerracing/3106094-48088,"Member since Monday, 20 September 2021 19:52","Developer, Entrepreneur, Marketing professional, Community manager, Teacher",4,63
https://cardano.ideascale.com/a/member/cesaralbar/3069052-48088,"Member since Thursday, 18 February 2021 20:45",Marketing professional,0,3
https://cardano.ideascale.com/a/member/Rk_81_omnia/3105538-48088,"Member since Thursday, 16 September 2021 11:40",Entrepreneur,1,17
https://cardano.ideascale.com/a/member/Jack-Stokes/3105539-48088,"Member since Thursday, 16 September 2021 12:08",Other/Prefer not to say,8,13
https://cardano.ideascale.com/a/member/Josip/3093005-48088,"Member since Sunday, 13 June 2021 10:57",Other/Prefer not to say,2,7
https://cardano.ideascale.com/a/member/uze-exchange/3105309-48088,"Member since Wednesday, 15 September 2021 03:23",Entrepreneur,2,2
https://cardano.ideascale.com/a/member/asreedzuan/3105257-48088,"Member since Tuesday, 14 September 2021 15:00","Developer, Entrepreneur, Marketing professional, Stakepool operator, Community manager",1,5
https://cardano.ideascale.com/a/member/e-annan/3105121-48088,"Member since Monday, 13 September 2021 11:43",Entrepreneur,0,14
https://cardano.ideascale.com/a/member/Kristina/3105074-48088,"Member since Monday, 13 September 2021 00:12",Developer,0,4
https://cardano.ideascale.com/a/member/Nikita-N/3100903-48088,"Member since Friday, 20 August 2021 19:15","Entrepreneur, Other/Prefer not to say",1,7
https://cardano.ideascale.com/a/member/Scot/3092135-48088,"Member since Sunday, 6 June 2021 14:53","Entrepreneur, Other/Prefer not to say",0,11
https://cardano.ideascale.com/a/member/enrike_97_97/3104930-48088,"Member since Saturday, 11 September 2021 11:58",Other/Prefer not to say,0,8
https://cardano.ideascale.com/a/member/Sicinchawaii/3103193-48088,"Member since Saturday, 28 August 2021 05:49",Other/Prefer not to say,1,11
https://cardano.ideascale.com/a/member/Rich-St-Germain/3099363-48088,"Member since Friday, 13 August 2021 12:29",Entrepreneur,3,13
https://cardano.ideascale.com/a/member/ADAME-MOHAMED/3103396-48088,"Member since Sunday, 29 August 2021 19:02",Entrepreneur,2,6
https://cardano.ideascale.com/a/member/Dorimartin/3076653-48088,"Member since Monday, 8 March 2021 17:56","Entrepreneur, Other/Prefer not to say",2,12
https://cardano.ideascale.com/a/member/Florian-Scheibein/3103921-48088,"Member since Thursday, 2 September 2021 15:22",Entrepreneur,1,6
https://cardano.ideascale.com/a/member/Forgotten-Member/3103740-48088,This Member is no longer part of this community.,,0,5
https://cardano.ideascale.com/a/member/Steven-Aldrich/3054401-48088,"Member since Wednesday, 12 August 2020 18:59","Entrepreneur, Community manager",232,372
https://cardano.ideascale.com/a/member/Ben/3091634-48088,"Member since Thursday, 3 June 2021 19:24",Other/Prefer not to say,13,34
https://cardano.ideascale.com/a/member/Juan-Sierra/3056147-48088,"Member since Thursday, 17 September 2020 10:01","Entrepreneur, Other/Prefer not to say",38,200
https://cardano.ideascale.com/a/member/CENT/3062820-48088,"Member since Sunday, 17 January 2021 08:17","Developer, Entrepreneur, Stakepool operator, Other/Prefer not to say",9,16
https://cardano.ideascale.com/a/member/NFT-DAO-the-whole-team/3071109-48088,"Member since Thursday, 25 February 2021 17:49","Developer, Entrepreneur, Marketing professional, Stakepool operator, Teacher, Other/Prefer not to say",72,122
https://cardano.ideascale.com/a/member/Steven-Aldrich/3054401-48088,"Member since Wednesday, 12 August 2020 18:59","Entrepreneur, Community manager",232,372
https://cardano.ideascale.com/a/member/Antoine-Cathalau/3086145-48088,"Member since Tuesday, 27 April 2021 14:30","Developer, Entrepreneur, Teacher",18,93
https://cardano.ideascale.com/a/member/Forgotten-Member/3096603-48088,This Member is no longer part of this community.,,7,50
https://cardano.ideascale.com/a/member/marco-pompe/3099847-48088,"Member since Monday, 16 August 2021 19:06",Other/Prefer not to say,0,18
https://cardano.ideascale.com/a/member/Forgotten-Member/3096603-48088,This Member is no longer part of this community.,,7,50
https://cardano.ideascale.com/a/member/MarcoS/3055879-48088,"Member since Thursday, 17 September 2020 01:47",Other/Prefer not to say,5,10
https://cardano.ideascale.com/a/member/Jonathan-W/3077230-48088,"Member since Wednesday, 10 March 2021 20:04","Developer, Entrepreneur",83,104
https://cardano.ideascale.com/a/member/Steven-Pirois/3072525-48088,"Member since Tuesday, 2 March 2021 04:16","Developer, Entrepreneur, Community manager, Teacher",33,75
https://cardano.ideascale.com/a/member/Peter-Grossmann/3092329-48088,"Member since Monday, 7 June 2021 22:29",Developer,42,24
https://cardano.ideascale.com/a/member/ricky/3098029-48088,"Member since Thursday, 29 July 2021 11:31",Community manager,8,20
https://cardano.ideascale.com/a/member/Peter-Grossmann/3092329-48088,"Member since Monday, 7 June 2021 22:29",Developer,42,24
https://cardano.ideascale.com/a/member/Peter-Grossmann/3092329-48088,"Member since Monday, 7 June 2021 22:29",Developer,42,24
https://cardano.ideascale.com/a/member/Martin-Vavrovic/3099090-48088,"Member since Thursday, 12 August 2021 00:52","Developer, Entrepreneur",19,70
https://cardano.ideascale.com/a/member/Bruno-Mpako/3099066-48088,"Member since Wednesday, 11 August 2021 21:28","Entrepreneur, Community manager",2,10
https://cardano.ideascale.com/a/member/Nyagatare-Valens/3071171-48088,"Member since Thursday, 25 February 2021 19:41","Entrepreneur, Community manager, Teacher, Other/Prefer not to say",44,230
https://cardano.ideascale.com/a/member/jason-beermann/3099055-48088,"Member since Wednesday, 11 August 2021 19:15",Entrepreneur,10,20
https://cardano.ideascale.com/a/member/Nyagatare-Valens/3071171-48088,"Member since Thursday, 25 February 2021 19:41","Entrepreneur, Community manager, Teacher, Other/Prefer not to say",44,230
https://cardano.ideascale.com/a/member/lukasz-kotonski/3098501-48088,"Member since Thursday, 5 August 2021 23:13",Entrepreneur,0,6
https://cardano.ideascale.com/a/member/Chris/3078040-48088,"Member since Sunday, 14 March 2021 09:08","Developer, Entrepreneur, Marketing professional, Stakepool operator",56,30
https://cardano.ideascale.com/a/member/Javcarrillo/3097853-48088,"Member since Tuesday, 27 July 2021 16:01",Other/Prefer not to say,2,12
https://cardano.ideascale.com/a/member/Javcarrillo/3097853-48088,"Member since Tuesday, 27 July 2021 16:01",Other/Prefer not to say,2,12
https://cardano.ideascale.com/a/member/kevin-schmidt0404/3095794-48088,"Member since Friday, 9 July 2021 22:38",Other/Prefer not to say,0,4
https://cardano.ideascale.com/a/member/Forgotten-Member/3098546-48088,This Member is no longer part of this community.,,4,4
https://cardano.ideascale.com/a/member/Jonathan-Damon/3098453-48088,"Member since Thursday, 5 August 2021 06:47",Entrepreneur,2,15
https://cardano.ideascale.com/a/member/adm-gclab/3098432-48088,"Member since Wednesday, 4 August 2021 17:35",Entrepreneur,2,10
https://cardano.ideascale.com/a/member/Tanaphat-Tadadamrongkul/3096916-48088,"Member since Thursday, 22 July 2021 12:50",Other/Prefer not to say,0,11
https://cardano.ideascale.com/a/member/Onose-Oghenevwogaga/3091422-48088,"Member since Tuesday, 1 June 2021 12:32","Developer, Entrepreneur, Community manager",4,8
https://cardano.ideascale.com/a/member/Javcarrillo/3097853-48088,"Member since Tuesday, 27 July 2021 16:01",Other/Prefer not to say,2,12
https://cardano.ideascale.com/a/member/bolaji/3071746-48088,"Member since Saturday, 27 February 2021 23:02","Entrepreneur, Community manager",1,14
https://cardano.ideascale.com/a/member/Travis-Stevens/3097865-48088,"Member since Tuesday, 27 July 2021 18:02",Entrepreneur,1,7
https://cardano.ideascale.com/a/member/Nikita-Steel/3097738-48088,"Member since Monday, 26 July 2021 11:29",Entrepreneur,43,45
https://cardano.ideascale.com/a/member/david-blanchet/3094130-48088,"Member since Saturday, 19 June 2021 13:44","Entrepreneur, Other/Prefer not to say",1,11
https://cardano.ideascale.com/a/member/Luther-Freeman/3096703-48088,"Member since Tuesday, 20 July 2021 07:37",Other/Prefer not to say,6,9
https://cardano.ideascale.com/a/member/Ibiye-James/3097454-48088,"Member since Friday, 23 July 2021 20:19",Other/Prefer not to say,9,4
https://cardano.ideascale.com/a/member/carjcleite/3096826-48088,"Member since Wednesday, 21 July 2021 21:53",Other/Prefer not to say,6,25
https://cardano.ideascale.com/a/member/Antoine-De-Vuyst/3062395-48088,"Member since Tuesday, 12 January 2021 18:39","Developer, Entrepreneur, Community manager, Teacher",62,47
https://cardano.ideascale.com/a/member/alan-nzuki/3096758-48088,"Member since Wednesday, 21 July 2021 00:42",Other/Prefer not to say,1,23
https://cardano.ideascale.com/a/member/mehdi-thomas-tache/3096710-48088,"Member since Tuesday, 20 July 2021 10:40","Developer, Entrepreneur",0,2
https://cardano.ideascale.com/a/member/Kevinconz/3096099-48088,"Member since Tuesday, 13 July 2021 03:01",Developer,0,11
https://cardano.ideascale.com/a/member/Vincent-Brandon/3091054-48088,"Member since Friday, 28 May 2021 00:10","Developer, Entrepreneur, Teacher",107,104
https://cardano.ideascale.com/a/member/christobear/3096393-48088,"Member since Friday, 16 July 2021 04:14","Developer, Entrepreneur, Stakepool operator, Teacher",9,28
https://cardano.ideascale.com/a/member/Michael/3056325-48088,"Member since Thursday, 17 September 2020 16:13","Developer, Entrepreneur, Other/Prefer not to say",99,516
